amount,from_user_id,to_user_id,from_name,to_name,created_at
803.07,13,5,Nora,Frank,1999-05-14 14:19:14
956.50,15,6,Paul,Grace,1999-07-16 09:43:56
894.55,14,16,Oscar,Quinn,1999-01-03 17:01:15
279.88,3,17,David,Rachel,1999-03-30 01:59:41
414.89,16,11,Quinn,Lily,1999-10-11 21:00:05
997.24,12,20,Mia,Alice,1999-01-02 15:27:03
314.96,12,14,Mia,Oscar,1999-02-15 13:52:23
474.95,8,18,Ivan,Steve,1999-08-06 01:08:57
924.20,17,9,Rachel,Julia,1999-01-23 21:58:03
422.18,10,8,Kyle,Ivan,1999-11-05 18:59:16
550.21,15,1,Paul,Bob,1999-11-19 11:11:02
858.65,15,11,Paul,Lily,1999-04-03 05:50:45
943.57,10,5,Kyle,Frank,1999-04-02 12:42:55
449.12,8,9,Ivan,Julia,1999-10-11 15:52:06
151.17,3,9,David,Julia,1999-06-06 07:48:54
391.80,19,18,Tina,Steve,1999-06-20 20:01:24
105.18,18,7,Steve,Hannah,1999-04-04 02:03:53
731.24,12,4,Mia,Eva,1999-03-25 19:37:40
87.32,9,12,Julia,Mia,1999-03-02 10:30:00
161.64,8,11,Ivan,Lily,1999-11-14 00:35:15
240.46,7,15,Hannah,Paul,1999-01-10 02:19:43
864.15,7,7,Hannah,Hannah,1999-06-21 05:18:21
913.07,20,2,Alice,Charlie,1999-11-24 18:23:57
989.53,7,4,Hannah,Eva,1999-05-22 12:02:10
825.66,6,9,Grace,Julia,1999-03-04 21:44:00
14.62,7,12,Hannah,Mia,1999-11-13 01:24:40
62.67,19,6,Tina,Grace,1999-09-23 10:21:25
977.67,16,16,Quinn,Quinn,1999-03-30 02:21:45
720.98,3,15,David,Paul,1999-11-23 08:40:31
553.26,18,7,Steve,Hannah,1999-05-16 22:15:08
629.70,3,5,David,Frank,1999-07-13 22:28:05
466.76,5,9,Frank,Julia,1999-09-09 14:06:44
742.73,2,5,Charlie,Frank,1999-07-02 00:51:29
557.99,15,10,Paul,Kyle,1999-09-28 17:01:21
768.77,20,8,Alice,Ivan,1999-01-17 16:59:35
108.16,13,6,Nora,Grace,1999-08-11 21:36:31
980.02,18,18,Steve,Steve,1999-08-15 01:01:42
656.30,17,5,Rachel,Frank,1999-09-28 08:33:08
408.72,2,13,Charlie,Nora,1999-05-08 18:53:16
740.18,3,10,David,Kyle,1999-01-21 12:57:52
120.53,13,18,Nora,Steve,1999-09-16 21:57:43
644.36,4,16,Eva,Quinn,1999-06-14 21:33:39
737.68,17,20,Rachel,Alice,1999-03-02 04:41:24
949.27,4,3,Eva,David,1999-08-09 06:47:09
28.00,11,2,Lily,Charlie,1999-10-03 11:08:07
103.07,12,7,Mia,Hannah,1999-07-25 23:54:01
371.11,16,8,Quinn,Ivan,1999-12-06 12:04:16
485.86,16,2,Quinn,Charlie,1999-07-29 17:13:04
677.37,12,2,Mia,Charlie,1999-03-01 04:34:54
373.35,18,2,Steve,Charlie,1999-02-11 09:21:27
58.13,9,2,Julia,Charlie,1999-12-02 02:28:44
774.99,16,10,Quinn,Kyle,1999-03-20 02:09:56
526.53,15,15,Paul,Paul,1999-01-09 06:20:41
423.20,10,9,Kyle,Julia,1999-02-03 12:34:42
378.20,12,2,Mia,Charlie,1999-07-11 01:39:49
449.82,4,1,Eva,Bob,1999-11-19 12:49:10
673.63,19,10,Tina,Kyle,1999-10-23 14:41:06
281.44,16,16,Quinn,Quinn,1999-01-21 01:31:23
629.08,1,10,Bob,Kyle,1999-12-08 14:31:23
342.37,4,15,Eva,Paul,1999-08-01 09:42:27
29.96,4,19,Eva,Tina,1999-06-13 14:28:51
525.76,17,6,Rachel,Grace,1999-11-14 15:35:18
731.68,15,16,Paul,Quinn,1999-08-10 10:44:30
157.01,17,7,Rachel,Hannah,1999-01-26 00:47:03
312.83,9,10,Julia,Kyle,1999-05-15 19:50:35
898.16,5,10,Frank,Kyle,1999-10-07 02:59:34
663.96,14,14,Oscar,Oscar,1999-10-18 14:16:14
318.81,7,4,Hannah,Eva,1999-01-05 13:48:22
769.62,4,11,Eva,Lily,1999-07-24 00:21:55
673.16,10,11,Kyle,Lily,1999-12-17 17:10:01
192.59,14,3,Oscar,David,1999-10-12 02:23:59
873.12,11,20,Lily,Alice,1999-03-22 00:07:52
984.40,14,17,Oscar,Rachel,1999-06-02 01:13:25
417.20,17,13,Rachel,Nora,1999-12-17 21:30:49
764.67,2,20,Charlie,Alice,1999-08-02 19:41:32
342.92,11,8,Lily,Ivan,1999-03-02 22:12:45
809.32,17,7,Rachel,Hannah,1999-05-20 08:08:54
474.57,5,2,Frank,Charlie,1999-10-19 18:30:00
728.81,15,1,Paul,Bob,1999-06-19 05:54:04
99.05,9,11,Julia,Lily,1999-08-14 19:43:29
848.14,5,12,Frank,Mia,1999-12-07 06:21:58
574.92,9,1,Julia,Bob,1999-07-03 19:25:34
352.87,7,5,Hannah,Frank,1999-06-15 12:42:50
202.13,4,5,Eva,Frank,1999-02-08 21:24:59
15.46,1,14,Bob,Oscar,1999-04-03 09:00:57
871.44,17,16,Rachel,Quinn,1999-04-11 08:23:03
394.27,20,4,Alice,Eva,1999-10-27 18:41:51
650.30,3,5,David,Frank,1999-12-13 20:27:47
699.52,15,1,Paul,Bob,1999-11-03 17:20:41
946.75,20,5,Alice,Frank,1999-04-13 02:54:23
402.51,3,1,David,Bob,1999-12-28 01:25:21
959.33,12,10,Mia,Kyle,1999-11-29 18:24:48
480.73,14,5,Oscar,Frank,1999-11-18 18:44:58
670.95,1,8,Bob,Ivan,1999-07-12 03:04:57
730.17,19,5,Tina,Frank,1999-01-21 23:00:02
268.12,16,6,Quinn,Grace,1999-12-19 09:19:57
236.14,9,5,Julia,Frank,1999-09-30 03:12:32
596.76,16,15,Quinn,Paul,1999-03-01 03:30:04
622.43,5,1,Frank,Bob,1999-02-23 15:45:33
552.17,18,1,Steve,Bob,1999-08-26 08:57:25
980.83,17,12,Rachel,Mia,1999-01-24 12:05:35
472.67,19,14,Tina,Oscar,1999-01-17 15:21:00
974.01,14,16,Oscar,Quinn,1999-06-19 15:12:44
565.80,7,10,Hannah,Kyle,1999-03-05 07:27:48
197.39,15,9,Paul,Julia,1999-05-12 20:07:27
150.19,2,1,Charlie,Bob,1999-11-09 22:37:05
589.99,6,15,Grace,Paul,1999-03-12 11:36:04
919.00,14,7,Oscar,Hannah,1999-04-14 04:15:48
71.98,18,14,Steve,Oscar,1999-04-26 13:54:05
151.11,9,13,Julia,Nora,1999-07-23 11:52:00
598.52,6,16,Grace,Quinn,1999-11-24 13:12:50
42.55,7,4,Hannah,Eva,1999-10-04 00:45:40
596.01,18,12,Steve,Mia,1999-06-18 18:59:20
918.05,4,2,Eva,Charlie,1999-09-21 21:07:23
357.83,7,15,Hannah,Paul,1999-01-26 16:14:08
726.40,12,3,Mia,David,1999-04-02 05:38:01
75.26,8,20,Ivan,Alice,1999-10-21 13:54:24
38.37,14,17,Oscar,Rachel,1999-04-11 20:15:02
120.05,6,4,Grace,Eva,1999-08-13 17:37:52
898.38,7,2,Hannah,Charlie,1999-02-27 15:29:20
630.74,10,13,Kyle,Nora,1999-09-23 21:30:05
456.80,11,10,Lily,Kyle,1999-05-02 06:36:22
350.84,5,10,Frank,Kyle,1999-11-01 15:30:43
970.65,1,18,Bob,Steve,1999-02-21 13:24:04
612.04,11,6,Lily,Grace,1999-08-14 09:02:36
966.56,7,8,Hannah,Ivan,1999-10-07 21:51:06
980.92,1,4,Bob,Eva,1999-06-05 01:18:01
170.28,5,11,Frank,Lily,1999-02-13 01:23:20
233.38,16,6,Quinn,Grace,1999-11-14 19:46:25
582.22,9,1,Julia,Bob,1999-05-04 15:26:45
164.64,13,14,Nora,Oscar,1999-01-04 09:57:45
330.01,3,8,David,Ivan,1999-01-08 17:33:56
696.22,5,1,Frank,Bob,1999-01-25 23:42:17
513.94,12,15,Mia,Paul,1999-06-01 13:31:44
621.58,5,9,Frank,Julia,1999-08-12 05:33:46
282.57,2,16,Charlie,Quinn,1999-11-27 01:12:06
112.37,5,14,Frank,Oscar,1999-12-14 08:54:20
909.43,17,10,Rachel,Kyle,1999-02-10 11:31:53
691.95,19,3,Tina,David,1999-11-18 19:22:00
920.93,4,10,Eva,Kyle,1999-06-01 00:12:02
811.26,2,18,Charlie,Steve,1999-04-01 00:47:25
156.50,15,5,Paul,Frank,1999-05-16 22:12:09
844.68,9,19,Julia,Tina,1999-09-21 01:26:34
2.72,4,18,Eva,Steve,1999-03-26 18:21:29
682.23,19,9,Tina,Julia,1999-10-16 15:52:47
127.63,7,19,Hannah,Tina,1999-02-14 06:48:45
810.30,14,10,Oscar,Kyle,1999-12-13 19:25:10
51.81,6,7,Grace,Hannah,1999-03-19 17:04:46
500.09,2,14,Charlie,Oscar,1999-04-02 23:09:25
317.17,19,17,Tina,Rachel,1999-12-29 02:43:05
505.08,8,18,Ivan,Steve,1999-04-19 20:37:49
268.43,17,14,Rachel,Oscar,1999-12-08 14:55:22
480.00,5,15,Frank,Paul,1999-10-22 01:19:03
592.70,2,19,Charlie,Tina,1999-06-07 03:54:22
793.20,20,3,Alice,David,1999-01-08 04:32:00
925.79,12,15,Mia,Paul,1999-09-19 21:46:15
581.38,13,11,Nora,Lily,1999-06-03 12:11:23
291.94,15,2,Paul,Charlie,1999-04-10 03:15:44
656.64,20,17,Alice,Rachel,1999-05-05 01:04:58
930.40,10,8,Kyle,Ivan,1999-02-26 22:10:05
295.24,16,14,Quinn,Oscar,1999-08-23 02:29:58
142.80,20,3,Alice,David,1999-05-26 16:04:34
309.97,2,12,Charlie,Mia,1999-05-12 20:27:08
609.80,15,18,Paul,Steve,1999-02-12 20:37:17
321.48,4,9,Eva,Julia,1999-04-16 06:09:27
236.84,19,13,Tina,Nora,1999-02-04 00:03:34
295.71,13,19,Nora,Tina,1999-02-02 15:06:03
300.54,4,4,Eva,Eva,1999-07-21 01:04:47
344.87,7,14,Hannah,Oscar,1999-05-07 09:41:14
368.43,11,20,Lily,Alice,1999-01-15 08:24:02
646.61,10,15,Kyle,Paul,1999-03-10 22:13:46
260.41,3,9,David,Julia,1999-09-01 01:37:17
998.57,16,16,Quinn,Quinn,1999-11-20 11:17:42
496.48,10,18,Kyle,Steve,1999-01-05 21:14:09
48.37,15,8,Paul,Ivan,1999-03-23 10:41:19
300.76,5,10,Frank,Kyle,1999-02-08 08:35:16
913.02,8,12,Ivan,Mia,1999-01-06 12:43:37
524.40,6,11,Grace,Lily,1999-04-17 09:02:39
307.69,20,9,Alice,Julia,1999-03-13 19:03:14
856.24,2,20,Charlie,Alice,1999-04-23 10:12:04
657.06,9,4,Julia,Eva,1999-01-17 13:18:58
704.41,5,4,Frank,Eva,1999-01-18 21:47:57
757.14,17,2,Rachel,Charlie,1999-02-16 02:46:03
266.72,6,1,Grace,Bob,1999-12-01 00:46:58
986.45,20,5,Alice,Frank,1999-01-14 01:37:41
384.37,7,17,Hannah,Rachel,1999-02-26 05:33:08
892.62,16,7,Quinn,Hannah,1999-08-18 19:07:24
167.12,8,5,Ivan,Frank,1999-07-21 12:04:42
442.21,4,17,Eva,Rachel,1999-01-29 07:02:48
359.21,10,5,Kyle,Frank,1999-05-19 08:52:55
794.37,13,14,Nora,Oscar,1999-12-26 12:01:36
23.91,16,20,Quinn,Alice,1999-07-16 05:04:02
164.36,9,13,Julia,Nora,1999-11-05 17:00:14
404.73,18,18,Steve,Steve,1999-02-13 20:29:56
62.58,2,19,Charlie,Tina,1999-05-06 11:45:59
136.72,1,20,Bob,Alice,1999-01-05 10:53:40
962.02,14,18,Oscar,Steve,1999-06-28 19:47:56
465.57,4,17,Eva,Rachel,1999-02-26 00:22:10
100.19,8,15,Ivan,Paul,1999-12-07 13:27:14
39.62,9,20,Julia,Alice,1999-04-10 14:32:37
650.05,7,2,Hannah,Charlie,1999-10-31 13:34:30
998.29,5,11,Frank,Lily,1999-05-06 05:31:56
299.10,7,8,Hannah,Ivan,1999-07-16 23:52:20
758.09,2,19,Charlie,Tina,1999-01-03 05:52:29
874.69,3,4,David,Eva,1999-04-29 15:26:45
408.40,8,1,Ivan,Bob,1999-07-19 12:53:20
66.80,15,6,Paul,Grace,1999-07-23 02:04:59
982.67,14,11,Oscar,Lily,1999-10-23 02:02:23
33.89,19,7,Tina,Hannah,1999-05-30 07:53:08
399.77,9,6,Julia,Grace,1999-03-21 02:08:45
616.52,11,11,Lily,Lily,1999-12-16 18:20:17
344.64,20,5,Alice,Frank,1999-10-14 09:21:32
753.80,16,8,Quinn,Ivan,1999-02-18 19:28:03
601.71,19,13,Tina,Nora,1999-11-19 00:06:39
176.76,16,8,Quinn,Ivan,1999-12-02 07:13:28
818.30,13,19,Nora,Tina,1999-02-27 13:09:48
612.92,12,19,Mia,Tina,1999-12-05 03:43:19
746.07,1,9,Bob,Julia,1999-11-03 19:53:45
610.76,11,14,Lily,Oscar,1999-06-18 09:34:37
463.14,12,17,Mia,Rachel,1999-06-25 12:02:14
19.99,9,5,Julia,Frank,1999-10-01 14:01:48
666.29,8,2,Ivan,Charlie,1999-07-02 08:16:56
527.43,13,19,Nora,Tina,1999-01-23 17:05:45
894.16,20,16,Alice,Quinn,1999-10-18 00:04:46
333.99,18,2,Steve,Charlie,1999-09-30 12:21:22
64.23,9,6,Julia,Grace,1999-12-23 21:58:31
136.35,12,17,Mia,Rachel,1999-02-11 02:42:44
466.15,12,18,Mia,Steve,1999-07-22 15:32:00
750.22,1,4,Bob,Eva,1999-09-09 11:42:31
777.57,3,8,David,Ivan,1999-01-03 13:37:43
426.59,20,20,Alice,Alice,1999-10-21 02:41:59
949.58,7,6,Hannah,Grace,1999-03-26 00:02:06
565.65,16,8,Quinn,Ivan,1999-05-23 23:48:11
91.16,9,10,Julia,Kyle,1999-12-12 11:11:07
231.69,15,12,Paul,Mia,1999-05-03 23:12:31
867.36,8,11,Ivan,Lily,1999-04-21 00:35:25
505.53,14,12,Oscar,Mia,1999-11-22 22:36:01
208.48,6,3,Grace,David,1999-07-23 10:32:51
207.64,7,19,Hannah,Tina,1999-06-17 06:28:34
936.04,3,1,David,Bob,1999-04-23 05:59:05
818.42,19,13,Tina,Nora,1999-08-09 19:43:43
514.16,7,15,Hannah,Paul,1999-06-02 17:18:17
207.48,9,11,Julia,Lily,1999-03-06 12:03:12
259.69,12,8,Mia,Ivan,1999-08-29 01:40:43
843.26,9,19,Julia,Tina,1999-05-26 13:46:55
656.15,12,9,Mia,Julia,1999-06-13 18:02:48
266.49,13,16,Nora,Quinn,1999-07-13 21:46:52
240.65,4,11,Eva,Lily,1999-10-27 06:50:53
14.37,19,3,Tina,David,1999-10-29 02:37:22
254.06,3,2,David,Charlie,1999-02-24 10:22:32
49.85,20,8,Alice,Ivan,1999-03-15 08:03:46
798.58,12,12,Mia,Mia,1999-05-04 05:04:00
580.36,13,12,Nora,Mia,1999-05-17 22:49:50
681.94,8,12,Ivan,Mia,1999-05-23 17:42:32
413.39,18,7,Steve,Hannah,1999-09-12 00:59:11
671.16,2,19,Charlie,Tina,1999-02-18 20:40:20
850.10,4,1,Eva,Bob,1999-07-12 12:14:52
139.08,15,13,Paul,Nora,1999-12-14 16:07:16
755.99,1,1,Bob,Bob,1999-01-02 00:30:31
613.75,20,7,Alice,Hannah,1999-09-14 03:21:44
401.66,6,6,Grace,Grace,1999-08-31 03:00:27
574.73,3,4,David,Eva,1999-07-31 09:24:18
475.90,9,15,Julia,Paul,1999-09-17 06:09:59
821.02,17,17,Rachel,Rachel,1999-08-14 11:03:14
224.23,5,12,Frank,Mia,1999-06-13 07:47:06
430.01,18,3,Steve,David,1999-08-28 08:36:41
818.66,3,15,David,Paul,1999-11-15 16:22:56
416.21,3,14,David,Oscar,1999-05-16 11:04:01
744.03,10,13,Kyle,Nora,1999-01-02 07:24:15
812.53,14,11,Oscar,Lily,1999-01-18 16:29:16
162.46,10,16,Kyle,Quinn,1999-06-14 03:45:57
425.13,10,10,Kyle,Kyle,1999-09-15 15:35:09
518.00,17,19,Rachel,Tina,1999-07-10 19:38:51
752.69,20,10,Alice,Kyle,1999-05-21 15:47:45
666.83,18,9,Steve,Julia,1999-10-21 13:26:12
622.73,10,9,Kyle,Julia,1999-08-06 16:44:23
324.66,5,5,Frank,Frank,1999-03-28 15:30:37
280.84,12,10,Mia,Kyle,1999-03-02 09:30:41
893.08,19,16,Tina,Quinn,1999-02-20 02:54:31
992.13,14,7,Oscar,Hannah,1999-01-11 20:37:45
694.93,15,15,Paul,Paul,1999-10-14 00:43:35
25.74,5,15,Frank,Paul,1999-01-18 03:17:13
241.70,2,17,Charlie,Rachel,1999-09-12 13:52:08
867.87,15,6,Paul,Grace,1999-04-14 14:05:24
342.09,11,4,Lily,Eva,1999-10-13 11:43:41
503.59,1,12,Bob,Mia,1999-10-01 09:39:18
123.46,14,4,Oscar,Eva,1999-07-25 12:20:34
259.08,15,20,Paul,Alice,1999-05-02 12:43:08
581.57,4,1,Eva,Bob,1999-03-06 16:44:16
115.93,16,7,Quinn,Hannah,1999-08-16 05:16:35
657.32,7,17,Hannah,Rachel,1999-05-15 00:38:19
229.71,4,19,Eva,Tina,1999-09-19 12:45:04
930.04,17,9,Rachel,Julia,1999-12-29 20:06:51
542.56,1,11,Bob,Lily,1999-12-12 14:43:47
9.25,10,15,Kyle,Paul,1999-11-05 04:44:47
466.07,12,19,Mia,Tina,1999-05-12 07:17:23
54.58,13,5,Nora,Frank,1999-05-14 03:36:03
56.97,14,11,Oscar,Lily,1999-10-29 09:04:01
512.91,1,16,Bob,Quinn,1999-03-24 18:22:04
475.04,5,14,Frank,Oscar,1999-03-30 02:52:16
52.61,4,13,Eva,Nora,1999-08-31 21:22:54
232.83,12,11,Mia,Lily,1999-08-26 13:56:03
277.10,15,11,Paul,Lily,1999-03-15 23:35:02
400.95,5,18,Frank,Steve,1999-08-03 18:20:40
894.94,5,17,Frank,Rachel,1999-02-04 07:15:49
544.46,6,14,Grace,Oscar,1999-02-09 08:18:38
298.49,12,1,Mia,Bob,1999-07-25 16:54:55
0.33,8,19,Ivan,Tina,1999-02-19 00:37:05
988.56,10,13,Kyle,Nora,1999-07-04 13:54:28
111.43,2,3,Charlie,David,1999-07-29 06:06:21
115.61,3,6,David,Grace,1999-11-22 04:31:38
579.24,15,16,Paul,Quinn,1999-10-02 22:23:27
859.77,13,11,Nora,Lily,1999-07-12 18:39:11
844.22,4,13,Eva,Nora,1999-02-04 15:47:47
276.57,18,9,Steve,Julia,1999-11-19 23:45:48
675.47,2,8,Charlie,Ivan,1999-04-20 01:55:45
32.43,17,20,Rachel,Alice,1999-07-04 18:25:34
122.61,2,7,Charlie,Hannah,1999-02-07 15:24:08
529.39,19,10,Tina,Kyle,1999-05-23 01:40:38
877.48,17,18,Rachel,Steve,1999-03-20 17:37:36
74.54,11,10,Lily,Kyle,1999-03-27 03:34:25
410.10,1,4,Bob,Eva,1999-03-07 16:17:36
408.66,1,2,Bob,Charlie,1999-05-22 05:46:36
488.52,20,10,Alice,Kyle,1999-10-20 19:13:54
651.82,11,19,Lily,Tina,1999-02-02 10:29:03
897.11,16,10,Quinn,Kyle,1999-07-09 01:28:17
850.30,13,10,Nora,Kyle,1999-08-31 13:44:09
213.03,5,5,Frank,Frank,1999-09-03 00:04:34
507.32,5,11,Frank,Lily,1999-05-24 19:22:56
672.92,6,1,Grace,Bob,1999-11-19 08:41:56
717.74,16,8,Quinn,Ivan,1999-05-18 16:09:41
855.34,1,14,Bob,Oscar,1999-10-12 03:34:23
682.90,19,19,Tina,Tina,1999-04-16 21:03:01
474.60,4,16,Eva,Quinn,1999-07-28 12:19:59
721.00,16,13,Quinn,Nora,1999-12-13 18:24:01
985.67,15,20,Paul,Alice,1999-07-10 12:51:17
832.38,10,3,Kyle,David,1999-04-12 13:01:40
468.71,18,9,Steve,Julia,1999-09-03 17:24:41
307.26,4,4,Eva,Eva,1999-11-23 16:47:26
883.91,5,13,Frank,Nora,1999-04-01 15:38:59
402.35,8,10,Ivan,Kyle,1999-12-07 11:41:50
59.65,11,1,Lily,Bob,1999-05-21 00:57:19
520.72,1,15,Bob,Paul,1999-09-19 13:28:58
821.19,13,4,Nora,Eva,1999-11-30 22:18:20
761.70,3,12,David,Mia,1999-11-14 21:10:20
849.19,9,11,Julia,Lily,1999-04-12 06:47:54
844.28,13,17,Nora,Rachel,1999-06-05 09:11:59
209.10,1,15,Bob,Paul,1999-09-23 13:54:17
464.12,5,13,Frank,Nora,1999-03-28 00:26:01
189.34,17,20,Rachel,Alice,1999-01-14 10:00:13
13.46,6,3,Grace,David,1999-03-06 06:43:29
165.31,13,13,Nora,Nora,1999-10-16 23:54:31
26.77,14,8,Oscar,Ivan,1999-08-10 13:11:35
598.42,19,4,Tina,Eva,1999-10-03 10:30:53
797.41,5,4,Frank,Eva,1999-10-03 16:24:43
502.23,11,7,Lily,Hannah,1999-03-10 20:03:43
148.27,9,16,Julia,Quinn,1999-05-26 03:31:18
37.33,20,11,Alice,Lily,1999-06-29 04:54:54
313.85,12,10,Mia,Kyle,1999-10-15 22:25:10
153.84,15,18,Paul,Steve,1999-01-04 02:02:08
263.09,4,17,Eva,Rachel,1999-06-12 16:21:11
609.03,2,16,Charlie,Quinn,1999-07-21 00:29:17
607.95,16,19,Quinn,Tina,1999-07-10 04:28:31
945.63,9,7,Julia,Hannah,1999-05-11 12:44:19
80.90,7,10,Hannah,Kyle,1999-04-02 17:29:33
231.23,20,14,Alice,Oscar,1999-11-15 01:21:58
313.49,6,14,Grace,Oscar,1999-12-13 07:26:02
342.61,1,16,Bob,Quinn,1999-07-20 08:53:28
31.81,9,4,Julia,Eva,1999-07-07 01:30:56
392.98,15,12,Paul,Mia,1999-10-27 09:45:42
791.60,20,15,Alice,Paul,1999-06-28 12:28:44
559.39,14,9,Oscar,Julia,1999-06-08 12:12:33
978.07,17,1,Rachel,Bob,1999-11-30 13:07:02
894.11,7,2,Hannah,Charlie,1999-03-14 07:53:42
674.09,4,5,Eva,Frank,1999-04-17 11:32:46
419.24,18,14,Steve,Oscar,1999-07-27 20:31:19
313.59,9,9,Julia,Julia,1999-02-04 23:38:42
129.76,12,9,Mia,Julia,1999-12-14 17:00:25
83.11,2,13,Charlie,Nora,1999-09-30 07:44:56
712.59,19,10,Tina,Kyle,1999-06-23 20:45:40
484.61,4,14,Eva,Oscar,1999-11-28 22:53:07
949.78,1,8,Bob,Ivan,1999-12-04 22:51:35
138.24,1,7,Bob,Hannah,1999-07-16 04:11:29
399.11,16,7,Quinn,Hannah,1999-06-21 23:40:40
871.42,14,12,Oscar,Mia,1999-11-22 08:50:21
659.13,15,6,Paul,Grace,1999-06-24 02:11:49
24.80,1,3,Bob,David,1999-06-13 14:36:31
187.94,15,20,Paul,Alice,1999-01-16 05:49:41
936.37,2,12,Charlie,Mia,1999-02-07 02:04:48
148.51,14,4,Oscar,Eva,1999-07-08 04:57:36
785.91,5,9,Frank,Julia,1999-04-04 08:36:09
296.58,9,7,Julia,Hannah,1999-07-08 12:54:48
848.95,19,5,Tina,Frank,1999-05-07 15:09:29
889.49,12,8,Mia,Ivan,1999-09-09 03:22:03
198.00,11,9,Lily,Julia,1999-04-28 21:53:12
270.05,12,15,Mia,Paul,1999-09-12 14:18:09
677.68,16,3,Quinn,David,1999-02-20 16:02:58
324.12,1,19,Bob,Tina,1999-02-02 21:08:42
50.05,16,2,Quinn,Charlie,1999-08-04 11:20:53
952.19,17,20,Rachel,Alice,1999-12-10 15:31:27
595.89,6,17,Grace,Rachel,1999-06-09 06:14:11
985.38,7,5,Hannah,Frank,1999-04-14 22:28:31
611.35,12,9,Mia,Julia,1999-11-09 16:23:15
655.43,10,4,Kyle,Eva,1999-05-26 13:10:44
966.86,8,2,Ivan,Charlie,1999-10-06 13:16:57
983.96,9,8,Julia,Ivan,1999-01-26 01:36:57
375.70,5,8,Frank,Ivan,1999-04-12 05:23:52
833.75,6,19,Grace,Tina,1999-10-19 21:20:49
651.38,6,9,Grace,Julia,1999-09-06 22:54:08
749.57,15,17,Paul,Rachel,1999-03-24 21:58:59
58.66,14,11,Oscar,Lily,1999-12-11 07:17:53
444.41,1,7,Bob,Hannah,1999-12-30 09:35:28
872.36,13,17,Nora,Rachel,1999-01-01 05:01:44
3.43,6,18,Grace,Steve,1999-06-01 11:30:16
499.40,5,3,Frank,David,1999-07-26 12:58:41
483.77,12,1,Mia,Bob,1999-05-30 20:25:31
322.80,20,18,Alice,Steve,1999-09-27 17:01:49
445.42,13,8,Nora,Ivan,1999-03-22 21:12:13
674.40,14,12,Oscar,Mia,1999-03-13 01:17:42
712.85,1,6,Bob,Grace,1999-02-27 21:15:29
942.23,10,16,Kyle,Quinn,1999-08-02 08:04:21
642.25,8,9,Ivan,Julia,1999-12-18 08:32:54
441.52,16,3,Quinn,David,1999-12-05 05:05:27
440.63,16,9,Quinn,Julia,1999-05-30 06:44:38
986.20,8,6,Ivan,Grace,1999-03-20 08:14:30
884.01,17,16,Rachel,Quinn,1999-11-28 06:49:12
121.86,6,5,Grace,Frank,1999-12-08 06:17:04
266.52,4,8,Eva,Ivan,1999-08-30 16:03:04
676.83,18,10,Steve,Kyle,1999-02-19 06:03:37
766.11,6,11,Grace,Lily,1999-10-04 07:44:27
178.22,1,12,Bob,Mia,1999-11-20 07:30:32
881.25,12,10,Mia,Kyle,1999-12-21 00:37:37
569.07,7,7,Hannah,Hannah,1999-04-19 15:01:30
761.45,20,11,Alice,Lily,1999-08-29 01:58:06
588.13,9,3,Julia,David,1999-09-09 06:55:19
135.71,19,2,Tina,Charlie,1999-05-04 05:51:02
240.22,1,16,Bob,Quinn,1999-07-06 04:20:59
416.52,16,17,Quinn,Rachel,1999-08-24 11:50:24
142.99,10,18,Kyle,Steve,1999-08-05 01:23:33
639.19,19,5,Tina,Frank,1999-08-21 06:08:51
778.55,3,5,David,Frank,1999-09-18 21:00:14
502.88,16,18,Quinn,Steve,1999-04-24 16:14:14
412.14,14,11,Oscar,Lily,1999-04-19 10:14:59
94.31,6,17,Grace,Rachel,1999-10-25 02:40:31
626.78,2,19,Charlie,Tina,1999-09-17 01:20:06
5.94,17,8,Rachel,Ivan,1999-07-03 17:33:05
632.28,11,1,Lily,Bob,1999-05-01 23:48:22
164.46,7,18,Hannah,Steve,1999-10-28 20:05:34
588.77,9,8,Julia,Ivan,1999-06-11 02:08:17
354.97,6,10,Grace,Kyle,1999-06-08 18:23:33
653.62,18,12,Steve,Mia,1999-11-08 07:22:45
313.98,9,20,Julia,Alice,1999-04-19 06:48:43
108.46,18,10,Steve,Kyle,1999-01-19 00:52:20
879.32,3,6,David,Grace,1999-04-06 16:15:02
111.15,3,10,David,Kyle,1999-05-21 20:19:02
910.89,14,17,Oscar,Rachel,1999-10-13 02:29:29
919.03,20,6,Alice,Grace,1999-03-13 08:21:21
257.94,2,10,Charlie,Kyle,1999-12-05 11:29:59
901.34,8,11,Ivan,Lily,1999-03-18 18:49:22
39.10,6,1,Grace,Bob,1999-11-10 04:47:54
203.35,17,1,Rachel,Bob,1999-12-04 00:14:00
831.27,8,2,Ivan,Charlie,1999-09-28 05:37:35
440.57,7,16,Hannah,Quinn,1999-09-07 23:06:57
91.52,11,12,Lily,Mia,1999-05-05 12:38:24
580.83,12,9,Mia,Julia,1999-08-13 13:06:28
59.79,2,20,Charlie,Alice,1999-01-17 08:15:23
95.38,18,9,Steve,Julia,1999-02-10 04:58:13
280.95,11,2,Lily,Charlie,1999-09-06 10:23:42
374.65,15,17,Paul,Rachel,1999-12-13 13:04:26
778.36,9,17,Julia,Rachel,1999-01-11 23:21:34
350.49,8,9,Ivan,Julia,1999-12-21 03:03:29
600.66,16,14,Quinn,Oscar,1999-08-30 01:31:42
